drug,from_agency,to_agency,lag_days,lag_months,from_date,to_date,agency_pair
darbepoetin alfa,FDA,HealthCanada,4025,132.22733245729302,2001-09-17,2012-09-24,FDA -> HealthCanada
daridorexant,EMA,Swissmedic,280,9.198423127463863,2022-02-24,2022-12-01,EMA -> Swissmedic
darolutamide,FDA,PMDA,118,3.876478318002628,2019-07-30,2019-11-25,FDA -> PMDA
darolutamide,PMDA,EMA,66,2.1681997371879107,2019-11-25,2020-01-30,PMDA -> EMA
darolutamide,EMA,HealthCanada,21,0.6898817345597897,2020-01-30,2020-02-20,EMA -> HealthCanada
darolutamide,HealthCanada,TGA,0,0.0,2020-02-20,2020-02-20,HealthCanada -> TGA
darunavir,FDA,EMA,3793,124.60578186596582,2006-06-23,2016-11-10,FDA -> EMA
darunavir,EMA,HealthCanada,1148,37.71353482260184,2016-11-10,2020-01-02,EMA -> HealthCanada
dasatinib,FDA,TGA,1765,57.98291721419185,2006-06-28,2011-04-28,FDA -> TGA
dasatinib,TGA,HealthCanada,3136,103.02233902759527,2011-04-28,2019-11-28,TGA -> HealthCanada
dasatinib,HealthCanada,EMA,791,25.985545335085412,2019-11-28,2022-01-27,HealthCanada -> EMA
decitabine,FDA,EMA,2270,74.57293035479631,2006-05-02,2012-07-19,FDA -> EMA
decitabine,EMA,HealthCanada,2377,78.08804204993429,2012-07-19,2019-01-21,EMA -> HealthCanada
deferasirox,EMA,FDA,0,0.0,2005-11-02,2005-11-02,EMA -> FDA
deferasirox,FDA,HealthCanada,350,11.498028909329829,2005-11-02,2006-10-18,FDA -> HealthCanada
deferasirox,HealthCanada,TGA,2928,96.1892247043364,2006-10-18,2014-10-24,HealthCanada -> TGA
deferiprone,TGA,FDA,60,1.9710906701708277,2011-08-15,2011-10-14,TGA -> FDA
deferiprone,FDA,HealthCanada,1218,40.01314060446781,2011-10-14,2015-02-13,FDA -> HealthCanada
deferiprone,HealthCanada,EMA,1259,41.36005256241787,2015-02-13,2018-07-26,HealthCanada -> EMA
deferoxamine mesylate,HealthCanada,FDA,1500,49.27726675427069,2000-02-07,2004-03-17,HealthCanada -> FDA
defibrotide,EMA,HealthCanada,1446,47.50328515111695,2013-07-25,2017-07-10,EMA -> HealthCanada
defibrotide,HealthCanada,Swissmedic,1169,38.40341655716163,2017-07-10,2020-09-21,HealthCanada -> Swissmedic
degarelix,TGA,EMA,4902,161.03810775295662,2010-02-16,2023-07-20,TGA -> EMA
delamanid,EMA,PMDA,160,5.256241787122208,2013-11-21,2014-04-30,EMA -> PMDA
delgocitinib,PMDA,EMA,1735,56.99737187910644,2019-10-25,2024-07-25,PMDA -> EMA
denosumab,EMA,FDA,75,2.463863337713535,2010-03-18,2010-06-01,EMA -> FDA
denosumab,FDA,HealthCanada,66,2.1681997371879107,2010-06-01,2010-08-06,FDA -> HealthCanada
denosumab,HealthCanada,TGA,81,2.6609724047306176,2010-08-06,2010-10-26,HealthCanada -> TGA
denosumab,TGA,PMDA,2408,79.10643889618922,2010-10-26,2017-05-30,TGA -> PMDA
deoxycholic acid,FDA,HealthCanada,85,2.7923784494086727,2015-04-29,2015-07-23,FDA -> HealthCanada
deoxycholic acid,HealthCanada,TGA,362,11.892247043363994,2015-07-23,2016-07-19,HealthCanada -> TGA
desflurane,HealthCanada,FDA,7735,254.10643889618922,1996-12-23,2018-02-26,HealthCanada -> FDA
desipramine hydrochloride,FDA,HealthCanada,326,10.709592641261498,1996-02-09,1996-12-31,FDA -> HealthCanada
desloratadine,HealthCanada,FDA,206,6.767411300919842,2001-05-29,2001-12-21,HealthCanada -> FDA
desloratadine,FDA,EMA,3560,116.95137976346912,2001-12-21,2011-09-20,FDA -> EMA
desmopressin acetate,FDA,HealthCanada,116,3.8107752956636003,1995-09-06,1995-12-31,FDA -> HealthCanada
desonide,HealthCanada,FDA,1518,49.86859395532194,1997-01-14,2001-03-12,HealthCanada -> FDA
desoximetasone,FDA,HealthCanada,153,5.026281208935611,1996-06-07,1996-11-07,FDA -> HealthCanada
desvenlafaxine,FDA,HealthCanada,1618,53.153745072273324,2013-03-04,2017-08-08,FDA -> HealthCanada
deucravacitinib,FDA,HealthCanada,76,2.4967148488830486,2022-09-09,2022-11-24,FDA -> HealthCanada
deucravacitinib,HealthCanada,TGA,5,0.164257555847569,2022-11-24,2022-11-29,HealthCanada -> TGA
deucravacitinib,TGA,EMA,58,1.9053876478318001,2022-11-29,2023-01-26,TGA -> EMA
deutetrabenazine,FDA,TGA,1514,49.73718791064389,2017-04-03,2021-05-26,FDA -> TGA
dexamethasone,FDA,HealthCanada,348,11.432325886990801,1995-09-13,1996-08-26,FDA -> HealthCanada
dexamethasone,HealthCanada,EMA,5015,164.75032851511168,1996-08-26,2010-05-20,HealthCanada -> EMA
dexamethasone,EMA,TGA,1835,60.282522996057814,2010-05-20,2015-05-29,EMA -> TGA
dexlansoprazole,FDA,HealthCanada,538,17.67411300919842,2009-01-30,2010-07-22,FDA -> HealthCanada
dexmedetomidine hydrochloride,FDA,PMDA,8442,277.3324572930355,1999-12-17,2023-01-27,FDA -> PMDA
dextroamphetamine sulfate,FDA,HealthCanada,5894,193.6268068331143,1999-05-13,2015-07-02,FDA -> HealthCanada
dextromethorphan hydrobromide,FDA,HealthCanada,49,1.609724047306176,1996-07-31,1996-09-18,FDA -> HealthCanada
dextrose,FDA,HealthCanada,94,3.088042049934297,1995-09-28,1995-12-31,FDA -> HealthCanada
diazepam,FDA,HealthCanada,422,13.863337713534822,1997-07-29,1998-09-24,FDA -> HealthCanada
diclofenac potassium,FDA,HealthCanada,159,5.223390275952694,1998-08-06,1999-01-12,FDA -> HealthCanada
diclofenac sodium,FDA,HealthCanada,185,6.077529566360052,1995-06-29,1995-12-31,FDA -> HealthCanada
dicyclomine hydrochloride,FDA,HealthCanada,5424,178.18659658344282,1996-10-01,2011-08-08,FDA -> HealthCanada
dienogest,FDA,TGA,19,0.6241787122207622,2010-05-06,2010-05-25,FDA -> TGA
dienogest,TGA,HealthCanada,505,16.590013140604466,2010-05-25,2011-10-12,TGA -> HealthCanada
difelikefalin,EMA,Swissmedic,173,5.683311432325887,2022-02-24,2022-08-16,EMA -> Swissmedic
difelikefalin,Swissmedic,TGA,85,2.7923784494086727,2022-08-16,2022-11-09,Swissmedic -> TGA
difluprednate,FDA,HealthCanada,1960,64.38896189224704,2008-06-23,2013-11-04,FDA -> HealthCanada
digoxin,FDA,HealthCanada,1863,61.202365308804204,1996-04-25,2001-06-01,FDA -> HealthCanada
dihydroergotamine mesylate,HealthCanada,FDA,398,13.074901445466491,1996-11-05,1997-12-08,HealthCanada -> FDA
diltiazem hydrochloride,FDA,HealthCanada,559,18.363994743758212,1995-03-03,1996-09-12,FDA -> HealthCanada
dimenhydrinate,HealthCanada,FDA,1514,49.73718791064389,2000-05-01,2004-06-23,HealthCanada -> FDA
dimethyl fumarate,EMA,FDA,6,0.19710906701708278,2013-03-21,2013-03-27,EMA -> FDA
dimethyl fumarate,FDA,HealthCanada,7,0.22996057818659657,2013-03-27,2013-04-03,FDA -> HealthCanada
dimethyl fumarate,HealthCanada,TGA,91,2.9894875164257555,2013-04-03,2013-07-03,HealthCanada -> TGA
dinoprostone,FDA,HealthCanada,739,24.277266754270695,1995-03-30,1997-04-07,FDA -> HealthCanada
dinutuximab,FDA,HealthCanada,1359,44.645203679369246,2015-03-10,2018-11-28,FDA -> HealthCanada
dinutuximab beta,EMA,TGA,1090,35.808147174770035,2017-03-23,2020-03-17,EMA -> TGA
dinutuximab beta,TGA,Swissmedic,1493,49.0473061760841,2020-03-17,2024-04-18,TGA -> Swissmedic
diphenhydramine hydrochloride,HealthCanada,FDA,1055,34.65834428383705,1995-12-31,1998-11-20,HealthCanada -> FDA
dipyridamole,FDA,HealthCanada,1950,64.0604467805519,1996-06-07,2001-10-09,FDA -> HealthCanada
diroximel fumarate,FDA,EMA,688,22.601839684625492,2019-10-29,2021-09-16,FDA -> EMA
diroximel fumarate,EMA,TGA,183,6.011826544021025,2021-09-16,2022-03-18,EMA -> TGA
docetaxel,FDA,EMA,4937,162.1879106438896,1996-05-14,2009-11-19,FDA -> EMA
docetaxel,EMA,HealthCanada,463,15.210249671484888,2009-11-19,2011-02-25,EMA -> HealthCanada
dolutegravir,EMA,TGA,57,1.8725361366622864,2013-11-21,2014-01-17,EMA -> TGA
dolutegravir,TGA,FDA,1293,42.47700394218134,2014-01-17,2017-08-02,TGA -> FDA
dolutegravir sodium,FDA,PMDA,200,6.570302233902759,2013-08-12,2014-02-28,FDA -> PMDA
donanemab,PMDA,TGA,291,9.559789750328514,2024-08-01,2025-05-19,PMDA -> TGA
donepezil hydrochloride,FDA,HealthCanada,260,8.541392904073588,1996-11-25,1997-08-12,FDA -> HealthCanada
dopamine hydrochloride,FDA,EMA,10431,342.67411300919844,1995-08-30,2024-03-21,FDA -> EMA
doravirine,FDA,EMA,21,0.6898817345597897,2018-08-30,2018-09-20,FDA -> EMA
doravirine,EMA,HealthCanada,22,0.7227332457293035,2018-09-20,2018-10-12,EMA -> HealthCanada
doravirine,HealthCanada,TGA,98,3.219448094612352,2018-10-12,2019-01-18,HealthCanada -> TGA
doripenem,FDA,EMA,287,9.42838370565046,2007-10-12,2008-07-25,FDA -> EMA
dostarlimab,EMA,HealthCanada,301,9.888304862023652,2021-02-25,2021-12-23,EMA -> HealthCanada
dostarlimab,HealthCanada,TGA,54,1.773981603153745,2021-12-23,2022-02-15,HealthCanada -> TGA
dostarlimab,TGA,Swissmedic,2,0.0657030223390276,2022-02-15,2022-02-17,TGA -> Swissmedic
doxorubicin hydrochloride,FDA,HealthCanada,800,26.281208935611037,1995-02-28,1997-05-08,FDA -> HealthCanada
dronedarone,EMA,FDA,2787,91.55716162943494,2009-09-24,2017-05-12,EMA -> FDA
dronedarone hydrochloride,FDA,TGA,383,12.582128777923783,2009-07-01,2010-07-19,FDA -> TGA
drospirenone,FDA,HealthCanada,7508,246.64914586070958,2001-05-11,2021-11-30,FDA -> HealthCanada
dulaglutide,FDA,EMA,7,0.22996057818659657,2014-09-18,2014-09-25,FDA -> EMA
dulaglutide,EMA,TGA,88,2.890932982917214,2014-09-25,2014-12-22,EMA -> TGA
dulaglutide,TGA,HealthCanada,323,10.611038107752956,2014-12-22,2015-11-10,TGA -> HealthCanada
duloxetine,EMA,PMDA,3046,100.06570302233902,2008-07-24,2016-11-25,EMA -> PMDA
dupilumab,FDA,EMA,114,3.7450722733245727,2017-03-28,2017-07-20,FDA -> EMA
dupilumab,EMA,PMDA,109,3.5808147174770038,2017-07-20,2017-11-06,EMA -> PMDA
dupilumab,PMDA,HealthCanada,24,0.7884362680683311,2017-11-06,2017-11-30,PMDA -> HealthCanada
dupilumab,HealthCanada,TGA,53,1.7411300919842312,2017-11-30,2018-01-22,HealthCanada -> TGA
durvalumab,FDA,HealthCanada,186,6.110381077529566,2017-05-01,2017-11-03,FDA -> HealthCanada
durvalumab,HealthCanada,PMDA,173,5.683311432325887,2017-11-03,2018-04-25,HealthCanada -> PMDA
durvalumab,PMDA,EMA,92,3.0223390275952693,2018-04-25,2018-07-26,PMDA -> EMA
durvalumab,EMA,TGA,848,27.8580814717477,2018-07-26,2020-11-20,EMA -> TGA
dutasteride,FDA,HealthCanada,609,20.006570302233904,2001-11-20,2003-07-22,FDA -> HealthCanada
dutasteride,HealthCanada,TGA,2619,86.03810775295663,2003-07-22,2010-09-22,HealthCanada -> TGA
dutasteride,TGA,PMDA,1801,59.16557161629435,2010-09-22,2015-08-28,TGA -> PMDA
duvelisib,FDA,EMA,913,29.993429697766096,2018-09-24,2021-03-25,FDA -> EMA
eculizumab,FDA,HealthCanada,684,22.470433639947437,2007-03-16,2009-01-28,FDA -> HealthCanada
eculizumab,HealthCanada,PMDA,394,12.943495400788436,2009-01-28,2010-02-26,HealthCanada -> PMDA
eculizumab,PMDA,TGA,3773,123.94875164257556,2010-02-26,2020-06-26,PMDA -> TGA
eculizumab,TGA,EMA,972,31.93166885676741,2020-06-26,2023-02-23,TGA -> EMA
edaravone,PMDA,FDA,700,22.996057818659658,2015-06-05,2017-05-05,PMDA -> FDA
edaravone,FDA,HealthCanada,2013,66.13009198423127,2017-05-05,2022-11-08,FDA -> HealthCanada
edaravone,HealthCanada,TGA,70,2.299605781865966,2022-11-08,2023-01-17,HealthCanada -> TGA
edoxaban,EMA,FDA,2764,90.80157687253613,2015-04-23,2022-11-16,EMA -> FDA
efanesoctocog alfa,EMA,Swissmedic,130,4.270696452036794,2024-04-25,2024-09-02,EMA -> Swissmedic
efavirenz,FDA,EMA,4781,157.06307490144545,1998-09-17,2011-10-20,FDA -> EMA
efavirenz,EMA,HealthCanada,649,21.320630749014455,2011-10-20,2013-07-30,EMA -> HealthCanada
efgartigimod alfa,PMDA,FDA,21,0.6898817345597897,2021-11-26,2021-12-17,PMDA -> FDA
efgartigimod alfa,FDA,EMA,188,6.176084099868594,2021-12-17,2022-06-23,FDA -> EMA
efgartigimod alfa,EMA,HealthCanada,453,14.88173455978975,2022-06-23,2023-09-19,EMA -> HealthCanada
efgartigimod alfa,HealthCanada,Swissmedic,380,12.483574244415243,2023-09-19,2024-10-03,HealthCanada -> Swissmedic
efinaconazole,HealthCanada,PMDA,210,6.898817345597897,2013-10-02,2014-04-30,HealthCanada -> PMDA
efinaconazole,PMDA,FDA,37,1.2155059132720105,2014-04-30,2014-06-06,PMDA -> FDA
eflornithine hydrochloride,FDA,HealthCanada,287,9.42838370565046,2000-07-27,2001-05-10,FDA -> HealthCanada
efmoroctocog alfa,TGA,EMA,463,15.210249671484888,2014-06-18,2015-09-24,TGA -> EMA
eftrenonacog alfa,TGA,EMA,679,22.306176084099867,2014-04-17,2016-02-25,TGA -> EMA
elafibranor,FDA,EMA,45,1.4783180026281209,2024-06-10,2024-07-25,FDA -> EMA
elafibranor,EMA,HealthCanada,274,9.00131406044678,2024-07-25,2025-04-25,EMA -> HealthCanada
elbasvir,FDA,PMDA,225,7.391590013140604,2016-01-28,2016-09-09,FDA -> PMDA
"elexacaftor, ivacaftor, tezacaftor",FDA,Swissmedic,416,13.66622864651774,2019-10-21,2020-12-10,FDA -> Swissmedic
eliglustat,EMA,TGA,82,2.6938239159001314,2014-11-20,2015-02-10,EMA -> TGA
eliglustat,TGA,PMDA,10,0.328515111695138,2015-02-10,2015-02-20,TGA -> PMDA
elosulfase alfa,FDA,EMA,6,0.19710906701708278,2014-02-14,2014-02-20,FDA -> EMA
elosulfase alfa,EMA,HealthCanada,132,4.336399474375821,2014-02-20,2014-07-02,EMA -> HealthCanada
elosulfase alfa,HealthCanada,TGA,153,5.026281208935611,2014-07-02,2014-12-02,HealthCanada -> TGA
elotuzumab,FDA,PMDA,284,9.329829172141919,2015-11-30,2016-09-09,FDA -> PMDA
elotuzumab,PMDA,TGA,3,0.09855453350854139,2016-09-09,2016-09-12,PMDA -> TGA
elranatamab,FDA,Swissmedic,22,0.7227332457293035,2023-08-14,2023-09-05,FDA -> Swissmedic
elranatamab,Swissmedic,EMA,37,1.2155059132720105,2023-09-05,2023-10-12,Swissmedic -> EMA
elranatamab,EMA,HealthCanada,55,1.8068331143232588,2023-10-12,2023-12-06,EMA -> HealthCanada
elranatamab,HealthCanada,TGA,203,6.668856767411301,2023-12-06,2024-06-26,HealthCanada -> TGA
eltrombopag,EMA,PMDA,168,5.519053876478318,2010-03-11,2010-08-26,EMA -> PMDA
eltrombopag,PMDA,TGA,1929,63.370565045992116,2010-08-26,2015-12-07,PMDA -> TGA
eltrombopag,TGA,FDA,722,23.71879106438896,2015-12-07,2017-11-28,TGA -> FDA
eltrombopag olamine,FDA,TGA,589,19.349540078843624,2008-11-20,2010-07-02,FDA -> TGA
eltrombopag olamine,TGA,PMDA,2587,84.98685939553219,2010-07-02,2017-08-01,TGA -> PMDA
eluxadoline,FDA,EMA,421,13.830486202365309,2015-05-27,2016-07-21,FDA -> EMA
eluxadoline,EMA,HealthCanada,189,6.2089356110381075,2016-07-21,2017-01-26,EMA -> HealthCanada
elvitegravir,EMA,TGA,26,0.8541392904073587,2013-09-19,2013-10-15,EMA -> TGA
elvitegravir,TGA,FDA,344,11.300919842312746,2013-10-15,2014-09-24,TGA -> FDA
elvitegravir / cobicistat / emtricitabine / tenofovir alafenamide,EMA,TGA,110,3.6136662286465175,2015-09-24,2016-01-12,EMA -> TGA
emicizumab,FDA,EMA,70,2.299605781865966,2017-11-16,2018-01-25,FDA -> EMA
emicizumab,EMA,PMDA,36,1.1826544021024967,2018-01-25,2018-03-02,EMA -> PMDA
emicizumab,PMDA,HealthCanada,153,5.026281208935611,2018-03-02,2018-08-02,PMDA -> HealthCanada
empagliflozin,EMA,TGA,28,0.9198423127463863,2014-03-20,2014-04-17,EMA -> TGA
empagliflozin,TGA,FDA,106,3.4822601839684624,2014-04-17,2014-08-01,TGA -> FDA
empagliflozin,FDA,HealthCanada,356,11.695137976346912,2014-08-01,2015-07-23,FDA -> HealthCanada
emtricitabine,FDA,TGA,3934,129.23784494086726,2003-07-02,2014-04-09,FDA -> TGA
enalapril maleate,FDA,HealthCanada,4186,137.51642575558475,1996-12-27,2008-06-13,FDA -> HealthCanada
enalapril maleate,HealthCanada,EMA,5571,183.01576872536137,2008-06-13,2023-09-14,HealthCanada -> EMA
enalaprilat,FDA,HealthCanada,4322,141.98423127463863,2000-08-22,2012-06-22,FDA -> HealthCanada
encorafenib,FDA,EMA,29,0.9526938239159001,2018-06-27,2018-07-26,FDA -> EMA
encorafenib,EMA,PMDA,126,4.139290407358739,2018-07-26,2018-11-29,EMA -> PMDA
encorafenib,PMDA,HealthCanada,824,27.069645203679368,2018-11-29,2021-03-02,PMDA -> HealthCanada
enfortumab vedotin,HealthCanada,EMA,118,3.876478318002628,2021-10-29,2022-02-24,HealthCanada -> EMA
enfortumab vedotin,EMA,Swissmedic,936,30.749014454664913,2022-02-24,2024-09-17,EMA -> Swissmedic
enoxaparin sodium,HealthCanada,FDA,3458,113.6005256241787,1997-11-26,2007-05-16,HealthCanada -> FDA
enoxaparin sodium,FDA,TGA,2830,92.96977660972405,2007-05-16,2015-02-13,FDA -> TGA
enoxaparin sodium,TGA,EMA,524,17.21419185282523,2015-02-13,2016-07-21,TGA -> EMA
entacapone,FDA,EMA,4140,136.00525624178712,1999-10-19,2011-02-18,FDA -> EMA
entacapone,EMA,HealthCanada,405,13.304862023653088,2011-02-18,2012-03-29,EMA -> HealthCanada
entecavir,EMA,FDA,0,0.0,2005-03-29,2005-03-29,EMA -> FDA
entecavir,FDA,HealthCanada,444,14.586070959264125,2005-03-29,2006-06-16,FDA -> HealthCanada
entrectinib,PMDA,FDA,77,2.5295663600525624,2019-05-30,2019-08-15,PMDA -> FDA
entrectinib,FDA,HealthCanada,179,5.88042049934297,2019-08-15,2020-02-10,FDA -> HealthCanada
entrectinib,HealthCanada,TGA,94,3.088042049934297,2020-02-10,2020-05-14,HealthCanada -> TGA
entrectinib,TGA,EMA,14,0.45992115637319314,2020-05-14,2020-05-28,TGA -> EMA
entrectinib,EMA,Swissmedic,161,5.289093298291721,2020-05-28,2020-11-05,EMA -> Swissmedic
enzalutamide,FDA,EMA,237,7.7858081471747695,2012-08-31,2013-04-25,FDA -> EMA
enzalutamide,EMA,HealthCanada,34,1.1169513797634691,2013-04-25,2013-05-29,EMA -> HealthCanada
enzalutamide,HealthCanada,TGA,393,12.910643889618921,2013-05-29,2014-06-26,HealthCanada -> TGA
epcoritamab,EMA,HealthCanada,85,2.7923784494086727,2023-07-20,2023-10-13,EMA -> HealthCanada
epcoritamab,HealthCanada,Swissmedic,125,4.106438896189225,2023-10-13,2024-02-15,HealthCanada -> Swissmedic
ephedrine hydrochloride,TGA,FDA,1792,58.86990801576872,2016-07-18,2021-06-14,TGA -> FDA
epinephrine,FDA,HealthCanada,6937,227.8909329829172,1995-12-21,2014-12-18,FDA -> HealthCanada
epinephrine,HealthCanada,EMA,3479,114.29040735873849,2014-12-18,2024-06-27,HealthCanada -> EMA
epirubicin hydrochloride,FDA,HealthCanada,3474,114.12614980289092,1999-09-15,2009-03-20,FDA -> HealthCanada
eplerenone,FDA,HealthCanada,2344,77.00394218134034,2002-09-27,2009-02-26,FDA -> HealthCanada
eplerenone,HealthCanada,TGA,1547,50.82128777923784,2009-02-26,2013-05-23,HealthCanada -> TGA
epoprostenol sodium,FDA,PMDA,7791,255.94612352168198,1995-09-20,2017-01-18,FDA -> PMDA
eptifibatide,FDA,EMA,6394,210.0525624178712,1998-05-18,2015-11-19,FDA -> EMA
eptifibatide,EMA,HealthCanada,2839,93.26544021024966,2015-11-19,2023-08-28,EMA -> HealthCanada
eptinezumab,HealthCanada,TGA,149,4.894875164257556,2021-01-11,2021-06-09,HealthCanada -> TGA
eptinezumab,TGA,Swissmedic,124,4.073587385019711,2021-06-09,2021-10-11,TGA -> Swissmedic
eptinezumab,Swissmedic,EMA,31,1.0183968462549278,2021-10-11,2021-11-11,Swissmedic -> EMA
erdafitinib,FDA,HealthCanada,196,6.438896189224704,2019-04-12,2019-10-25,FDA -> HealthCanada
erdafitinib,HealthCanada,EMA,1707,56.07752956636005,2019-10-25,2024-06-27,HealthCanada -> EMA
erenumab,EMA,TGA,28,0.9198423127463863,2018-05-31,2018-06-28,EMA -> TGA
erenumab,TGA,HealthCanada,34,1.1169513797634691,2018-06-28,2018-08-01,TGA -> HealthCanada
eribulin mesilate,PMDA,TGA,588,19.316688567674113,2011-01-20,2012-08-30,PMDA -> TGA
eribulin mesylate,FDA,HealthCanada,394,12.943495400788436,2010-11-15,2011-12-14,FDA -> HealthCanada
ertugliflozin,FDA,EMA,37,1.2155059132720105,2017-12-19,2018-01-25,FDA -> EMA
ertugliflozin,EMA,TGA,109,3.5808147174770038,2018-01-25,2018-05-14,EMA -> TGA
erythromycin,FDA,HealthCanada,435,14.290407358738502,1996-07-03,1997-09-11,FDA -> HealthCanada
esketamine hydrochloride,FDA,TGA,731,24.014454664914584,2019-03-05,2021-03-05,FDA -> TGA
eslicarbazepine acetate,EMA,FDA,1723,56.60315374507227,2009-02-19,2013-11-08,EMA -> FDA
eslicarbazepine acetate,FDA,HealthCanada,242,7.9500657030223385,2013-11-08,2014-07-08,FDA -> HealthCanada
eslicarbazepine acetate,HealthCanada,TGA,2498,82.06307490144546,2014-07-08,2021-05-10,HealthCanada -> TGA
esmolol hydrochloride,HealthCanada,FDA,2916,95.79500657030223,1996-08-16,2004-08-10,HealthCanada -> FDA
estradiol,HealthCanada,FDA,74,2.431011826544021,1995-12-31,1996-03-14,HealthCanada -> FDA
eszopiclone,FDA,HealthCanada,4110,135.0197109067017,2004-12-15,2016-03-17,FDA -> HealthCanada
etanercept,FDA,HealthCanada,2605,85.57818659658344,1998-11-02,2005-12-20,FDA -> HealthCanada
etanercept,HealthCanada,TGA,1519,49.90144546649146,2005-12-20,2010-02-16,HealthCanada -> TGA
etanercept,TGA,EMA,2102,69.053876478318,2010-02-16,2015-11-19,TGA -> EMA
etelcalcetide,EMA,PMDA,46,1.5111695137976346,2016-09-15,2016-10-31,EMA -> PMDA
etelcalcetide,PMDA,FDA,99,3.252299605781866,2016-10-31,2017-02-07,PMDA -> FDA
ethacrynic acid,HealthCanada,FDA,4284,140.7358738501971,2004-10-07,2016-06-30,HealthCanada -> FDA
ethinyl estradiol; norethindrone,HealthCanada,FDA,5636,185.15111695137975,1996-08-14,2012-01-19,HealthCanada -> FDA
ethinyl estradiol; norgestimate,FDA,HealthCanada,811,26.642575558475688,2011-03-09,2013-05-28,FDA -> HealthCanada
ethosuximide,FDA,HealthCanada,8499,279.20499342969777,2000-11-22,2024-02-29,FDA -> HealthCanada
etomidate,FDA,HealthCanada,8654,284.2969776609724,1996-11-04,2020-07-15,FDA -> HealthCanada
etonogestrel,FDA,HealthCanada,5061,166.26149802890933,2006-07-17,2020-05-25,FDA -> HealthCanada
etranacogene dezaparvovec,EMA,Swissmedic,357,11.727989487516425,2022-12-15,2023-12-07,EMA -> Swissmedic
etranacogene dezaparvovec,Swissmedic,TGA,99,3.252299605781866,2023-12-07,2024-03-15,Swissmedic -> TGA
etrasimod,EMA,TGA,155,5.091984231274639,2023-12-14,2024-05-17,EMA -> TGA
etrasimod,TGA,Swissmedic,116,3.8107752956636003,2024-05-17,2024-09-10,TGA -> Swissmedic
etravirine,FDA,HealthCanada,69,2.266754270696452,2008-01-18,2008-03-27,FDA -> HealthCanada
etravirine,HealthCanada,EMA,91,2.9894875164257555,2008-03-27,2008-06-26,HealthCanada -> EMA
everolimus,FDA,EMA,60,1.9710906701708277,2009-03-30,2009-05-29,FDA -> EMA
everolimus,EMA,HealthCanada,199,6.5374507227332455,2009-05-29,2009-12-14,EMA -> HealthCanada
everolimus,HealthCanada,TGA,939,30.847568988173453,2009-12-14,2012-07-10,HealthCanada -> TGA
evolocumab,EMA,HealthCanada,112,3.679369250985545,2015-05-21,2015-09-10,EMA -> HealthCanada
evolocumab,HealthCanada,PMDA,78,2.562417871222076,2015-09-10,2015-11-27,HealthCanada -> PMDA
evolocumab,PMDA,TGA,979,32.16162943495401,2015-11-27,2018-08-02,PMDA -> TGA
evolocumab,TGA,FDA,939,30.847568988173453,2018-08-02,2021-02-26,TGA -> FDA
exagamglogene autotemcel,EMA,Swissmedic,267,8.771353482260183,2023-12-14,2024-09-06,EMA -> Swissmedic
exemestane,FDA,HealthCanada,301,9.888304862023652,1999-10-21,2000-08-17,FDA -> HealthCanada
exenatide,TGA,EMA,3514,115.44021024967148,2012-09-07,2022-04-22,TGA -> EMA
ezetimibe,FDA,HealthCanada,199,6.5374507227332455,2002-10-25,2003-05-12,FDA -> HealthCanada
ezetimibe,HealthCanada,PMDA,1360,44.678055190538764,2003-05-12,2007-01-31,HealthCanada -> PMDA
ezetimibe,PMDA,TGA,3639,119.5466491458607,2007-01-31,2017-01-17,PMDA -> TGA
famciclovir,HealthCanada,FDA,4254,139.75032851511168,1995-12-31,2007-08-24,HealthCanada -> FDA
famotidine,FDA,HealthCanada,452,14.848883048620236,1995-04-28,1996-07-23,FDA -> HealthCanada
fampridine,TGA,EMA,6,0.19710906701708278,2011-05-13,2011-05-19,TGA -> EMA
fampridine,EMA,HealthCanada,267,8.771353482260183,2011-05-19,2012-02-10,EMA -> HealthCanada
faricimab,Swissmedic,HealthCanada,2,0.0657030223390276,2022-05-25,2022-05-27,Swissmedic -> HealthCanada
faricimab,HealthCanada,EMA,55,1.8068331143232588,2022-05-27,2022-07-21,HealthCanada -> EMA
faricimab,EMA,TGA,14,0.45992115637319314,2022-07-21,2022-08-04,EMA -> TGA
febuxostat,EMA,FDA,358,11.76084099868594,2008-02-21,2009-02-13,EMA -> FDA
febuxostat,FDA,PMDA,633,20.795006570302235,2009-02-13,2010-11-08,FDA -> PMDA
febuxostat,PMDA,TGA,1318,43.29829172141918,2010-11-08,2014-06-18,PMDA -> TGA
febuxostat,TGA,HealthCanada,1863,61.202365308804204,2014-06-18,2019-07-25,TGA -> HealthCanada
felodipine,FDA,HealthCanada,640,21.02496714848883,2004-11-02,2006-08-04,FDA -> HealthCanada
fenfluramine,EMA,FDA,1393,45.762155059132716,2020-10-15,2024-08-08,EMA -> FDA
fenofibrate,HealthCanada,FDA,893,29.33639947437582,1999-03-26,2001-09-04,HealthCanada -> FDA
fenofibrate,FDA,TGA,4417,145.10512483574243,2001-09-04,2013-10-08,FDA -> TGA
fentanyl,FDA,HealthCanada,522,17.1484888304862,2005-01-28,2006-07-04,FDA -> HealthCanada
fentanyl,HealthCanada,EMA,1112,36.530880420499344,2006-07-04,2009-07-20,HealthCanada -> EMA
fentanyl,EMA,TGA,1107,36.366622864651774,2009-07-20,2012-07-31,EMA -> TGA
