drug,from_agency,to_agency,lag_days,lag_months,from_date,to_date,agency_pair
zyclara,FDA,EMA,819,26.905387647831798,2010-03-25,2012-06-21,FDA -> EMA
zydelig,FDA,EMA,1,0.0328515111695138,2014-07-23,2014-07-24,FDA -> EMA
zydelig,EMA,TGA,190,6.241787122207621,2014-07-24,2015-01-30,EMA -> TGA
zydelig,TGA,HealthCanada,56,1.8396846254927726,2015-01-30,2015-03-27,TGA -> HealthCanada
zykadia,FDA,EMA,303,9.95400788436268,2014-04-29,2015-02-26,FDA -> EMA
zykadia,EMA,HealthCanada,29,0.9526938239159001,2015-02-26,2015-03-27,EMA -> HealthCanada
zykadia,HealthCanada,PMDA,336,11.038107752956636,2015-03-27,2016-02-26,HealthCanada -> PMDA
zykadia,PMDA,TGA,32,1.0512483574244416,2016-02-26,2016-03-29,PMDA -> TGA
zyprexa,FDA,HealthCanada,28,0.9198423127463863,1996-09-30,1996-10-28,FDA -> HealthCanada
zyprexa,HealthCanada,PMDA,7529,247.33902759526939,1996-10-28,2017-06-09,HealthCanada -> PMDA
zytiga,FDA,EMA,84,2.759526938239159,2011-04-28,2011-07-21,FDA -> EMA
zytiga,EMA,HealthCanada,6,0.19710906701708278,2011-07-21,2011-07-27,EMA -> HealthCanada
zytiga,HealthCanada,TGA,215,7.063074901445466,2011-07-27,2012-02-27,HealthCanada -> TGA
